"Year","SalesTerritoryGroup2","SalesPerson","Month","Value Column Name","Value"
"2020","United States","Pamela Ansman-Wolfe","February","% Cont.","0.09399134861432511"
"2020","United States","Pamela Ansman-Wolfe","February","% Cont. GT","0.012257412452955427"
"2020","United States","Pamela Ansman-Wolfe","February","Quota","1833333.333"
"2020","United States","Pamela Ansman-Wolfe","February","Sales - Quota","-1229073.8660000002"
"2020","United States","Pamela Ansman-Wolfe","February","Variance","-0.6704039270309826"
"2020","United States","Pamela Ansman-Wolfe","March","Sales","1847865.101"
"2020","United States","Pamela Ansman-Wolfe","March","March -","1847865.101"
"2020","United States","Pamela Ansman-Wolfe","March","% Cont.","0.2501129942896109"
"2020","United States","Pamela Ansman-Wolfe","March","% Cont. GT","0.041924312734316536"
"2020","United States","Pamela Ansman-Wolfe","March","Quota","1833333.333"
"2020","United States","Pamela Ansman-Wolfe","March","Sales - Quota","14531.767999999924"
"2020","United States","Pamela Ansman-Wolfe","March","Variance","0.007926418910532034"
"2020","United States","Pamela Ansman-Wolfe","April","Sales","1120098.219"
"2020","United States","Pamela Ansman-Wolfe","April","April -","1120098.219"
"2020","United States","Pamela Ansman-Wolfe","April","% Cont.","0.23290607368055846"
"2020","United States","Pamela Ansman-Wolfe","April","% Cont. GT","0.029137264901148287"
"2020","United States","Pamela Ansman-Wolfe","April","Quota","1833333.333"
"2020","United States","Pamela Ansman-Wolfe","April","Sales - Quota","-713235.1140000001"
"2020","United States","Pamela Ansman-Wolfe","April","Variance","-0.38903733497982496"
"2020","United States","Pamela Ansman-Wolfe","May","Sales","539198.993"
"2020","United States","Pamela Ansman-Wolfe","May","May -","539198.993"
"2020","United States","Pamela Ansman-Wolfe","May","% Cont.","0.10501086270655559"
"2020","United States","Pamela Ansman-Wolfe","May","% Cont. GT","0.012988636947888517"
"2020","United States","Pamela Ansman-Wolfe","May","Quota","1833333.333"
"2020","United States","Pamela Ansman-Wolfe","May","Sales - Quota","-1294134.34"
"2020","United States","Pamela Ansman-Wolfe","May","Variance","-0.7058914583101621"
"2020","United States","Pamela Ansman-Wolfe","June","Sales","1790160.422"
"2020","United States","Pamela Ansman-Wolfe","June","June -","1790160.422"
"2020","United States","Pamela Ansman-Wolfe","June","% Cont.","0.281480055425035"
"2020","United States","Pamela Ansman-Wolfe","June","% Cont. GT","0.03883802034545622"
"2020","United States","Pamela Ansman-Wolfe","June","Quota","1833333.333"
"2020","United States","Pamela Ansman-Wolfe","June","Sales - Quota","-43172.91100000008"
"2020","United States","Pamela Ansman-Wolfe","June","Variance","-0.0235488605497362"
"2020","United States","Pamela Ansman-Wolfe","July","Sales","1123303.359"
"2020","United States","Pamela Ansman-Wolfe","July","July -","1123303.359"
"2020","United States","Pamela Ansman-Wolfe","July","% Cont.","0.28078191801730124"
"2020","United States","Pamela Ansman-Wolfe","July","% Cont. GT","0.03537470560436015"
"2020","United States","Pamela Ansman-Wolfe","July","Quota","1916666.666"
"2020","United States","Pamela Ansman-Wolfe","July","Sales - Quota","-793363.307"
"2020","United States","Pamela Ansman-Wolfe","July","Variance","-0.4139286820570187"
"2020","United States","Pamela Ansman-Wolfe","August","Sales","328204.567"
"2020","United States","Pamela Ansman-Wolfe","August","August -","328204.567"
"2020","United States","Pamela Ansman-Wolfe","August","% Cont.","0.07016922303503752"
"2020","United States","Pamela Ansman-Wolfe","August","% Cont. GT","0.008448848167205399"
"2020","United States","Pamela Ansman-Wolfe","August","Quota","1916666.666"
"2020","United States","Pamela Ansman-Wolfe","August","Sales - Quota","-1588462.099"
"2020","United States","Pamela Ansman-Wolfe","August","Variance","-0.8287628345491349"
"2020","United States","Pamela Ansman-Wolfe","September","Sales","1422099.721"
"2020","United States","Pamela Ansman-Wolfe","September","September -","1422099.721"
"2020","United States","Pamela Ansman-Wolfe","September","% Cont.","0.24311482183789643"
"2020","United States","Pamela Ansman-Wolfe","September","% Cont. GT","0.0326384251717975"
"2020","United States","Pamela Ansman-Wolfe","September","Quota","1916666.666"
"2020","United States","Pamela Ansman-Wolfe","September","Sales - Quota","-494566.94500000007"
"2020","United States","Pamela Ansman-Wolfe","September","Variance","-0.25803492791583826"
"2020","United States","Pamela Ansman-Wolfe","October","Sales","1545711.277"
"2020","United States","Pamela Ansman-Wolfe","October","October -","1545711.277"
"2020","United States","Pamela Ansman-Wolfe","October","% Cont.","0.3112070034516569"
"2020","United States","Pamela Ansman-Wolfe","October","% Cont. GT","0.04310713458199913"
"2020","United States","Pamela Ansman-Wolfe","October","Quota","2000000"
"2020","United States","Pamela Ansman-Wolfe","October","Sales - Quota","-454288.723"
"2020","United States","Pamela Ansman-Wolfe","October","Variance","-0.2271443615"
"2020","United States","Pamela Ansman-Wolfe","November","Sales","570370.671"
"2020","United States","Pamela Ansman-Wolfe","November","November -","570370.671"
"2020","United States","Pamela Ansman-Wolfe","November","% Cont.","0.09015911281491286"
"2020","United States","Pamela Ansman-Wolfe","November","% Cont. GT","0.012446967114044093"
"2020","United States","Pamela Ansman-Wolfe","November","Quota","2000000"
"2020","United States","Pamela Ansman-Wolfe","November","Sales - Quota","-1429629.329"
"2020","United States","Pamela Ansman-Wolfe","November","Variance","-0.7148146645"
"2020","United States","Pamela Ansman-Wolfe","December","Sales","1511138.773"
"2020","United States","Pamela Ansman-Wolfe","December","December -","1511138.773"
"2020","United States","Pamela Ansman-Wolfe","December","% Cont.","0.22576525841539913"
"2020","United States","Pamela Ansman-Wolfe","December","% Cont. GT","0.03480133681717182"
"2020","United States","Pamela Ansman-Wolfe","December","Quota","2000000"
"2020","United States","Pamela Ansman-Wolfe","December","Sales - Quota","-488861.22699999996"
"2020","United States","Pamela Ansman-Wolfe","December","Variance","-0.24443061349999998"
"2020","United States","Tete Mensa-Annan","January","Sales","985499.79"
"2020","United States","Tete Mensa-Annan","January","January -","985499.79"
"2020","United States","Tete Mensa-Annan","January","% Cont.","0.17793038123260568"
"2020","United States","Tete Mensa-Annan","January","% Cont. GT","0.026225396224552645"
"2020","United States","Tete Mensa-Annan","January","Quota","1250000"
"2020","United States","Tete Mensa-Annan","January","Sales - Quota","-264500.20999999996"
"2020","United States","Tete Mensa-Annan","January","Variance","-0.21160016799999998"
"2020","United States","Tete Mensa-Annan","February","Sales","1244660.6"
"2020","United States","Tete Mensa-Annan","February","February -","1244660.6"
"2020","United States","Tete Mensa-Annan","February","% Cont.","0.19360446091466052"
"2020","United States","Tete Mensa-Annan","February","% Cont. GT","0.02524795914888492"
"2020","United States","Tete Mensa-Annan","February","Quota","1250000"
"2020","United States","Tete Mensa-Annan","February","Sales - Quota","-5339.399999999907"
"2020","United States","Tete Mensa-Annan","February","Variance","-0.004271519999999925"
"2020","United States","Tete Mensa-Annan","March","Sales","1694253.877"
"2020","United States","Tete Mensa-Annan","March","March -","1694253.877"
"2020","United States","Tete Mensa-Annan","March","% Cont.","0.22932134495853126"
"2020","United States","Tete Mensa-Annan","March","% Cont. GT","0.03843918549694838"
"2020","United States","Tete Mensa-Annan","March","Quota","1250000"
"2020","United States","Tete Mensa-Annan","March","Sales - Quota","444253.8770000001"
"2020","United States","Tete Mensa-Annan","March","Variance","0.35540310160000005"
"2020","United States","Tete Mensa-Annan","April","Sales","979206.609"
"2020","United States","Tete Mensa-Annan","April","April -","979206.609"
"2020","United States","Tete Mensa-Annan","April","% Cont.","0.20360997165753353"
"2020","United States","Tete Mensa-Annan","April","% Cont. GT","0.025472232591227904"
"2020","United States","Tete Mensa-Annan","April","Quota","1166666.666"
"2020","United States","Tete Mensa-Annan","April","Sales - Quota","-187460.0569999999"
"2020","United States","Tete Mensa-Annan","April","Variance","-0.16068004894895996"
"2020","United States","Tete Mensa-Annan","May","Sales","1213668.24"
"2020","United States","Tete Mensa-Annan","May","May -","1213668.24"
"2020","United States","Tete Mensa-Annan","May","% Cont.","0.23636607370657117"
"2020","United States","Tete Mensa-Annan","May","% Cont. GT","0.029235767034421788"
"2020","United States","Tete Mensa-Annan","May","Quota","1166666.666"
"2020","United States","Tete Mensa-Annan","May","Sales - Quota","47001.57400000002"
"2020","United States","Tete Mensa-Annan","May","Variance","0.04028706345159263"
"2020","United States","Tete Mensa-Annan","June","Sales","1273384.411"
"2020","United States","Tete Mensa-Annan","June","June -","1273384.411"
"2020","United States","Tete Mensa-Annan","June","% Cont.","0.2002235722456697"
"2020","United States","Tete Mensa-Annan","June","% Cont. GT","0.027626423338502782"
"2020","United States","Tete Mensa-Annan","June","Quota","1166666.666"
"2020","United States","Tete Mensa-Annan","June","Sales - Quota","106717.74500000011"
"2020","United States","Tete Mensa-Annan","June","Variance","0.09147235290941287"
"2020","United States","Tete Mensa-Annan","July","Sales","737408.04"
"2020","United States","Tete Mensa-Annan","July","July -","737408.04"
"2020","United States","Tete Mensa-Annan","July","% Cont.","0.1843231769705576"
"2020","United States","Tete Mensa-Annan","July","% Cont. GT","0.02322221518905672"
"2020","United States","Tete Mensa-Annan","July","Quota","1266666.666"
"2020","United States","Tete Mensa-Annan","July","Sales - Quota","-529258.6259999999"
"2020","United States","Tete Mensa-Annan","July","Variance","-0.4178357575883346"
"2020","United States","Tete Mensa-Annan","August","Sales","1627568.7"
"2020","United States","Tete Mensa-Annan","August","August -","1627568.7"
"2020","United States","Tete Mensa-Annan","August","% Cont.","0.34796965855489165"
"2020","United States","Tete Mensa-Annan","August","% Cont. GT","0.04189789603992889"
"2020","United States","Tete Mensa-Annan","August","Quota","1266666.666"
"2020","United States","Tete Mensa-Annan","August","Sales - Quota","360902.034"
"2020","United States","Tete Mensa-Annan","August","Variance","0.2849226585710119"
"2020","United States","Tete Mensa-Annan","September","Sales","1511382.864"
"2020","United States","Tete Mensa-Annan","September","September -","1511382.864"
"2020","United States","Tete Mensa-Annan","September","% Cont.","0.25837820673491974"
"2020","United States","Tete Mensa-Annan","September","% Cont. GT","0.03468755093905331"
"2020","United States","Tete Mensa-Annan","September","Quota","1266666.666"
"2020","United States","Tete Mensa-Annan","September","Sales - Quota","244716.1980000001"
"2020","United States","Tete Mensa-Annan","September","Variance","0.19319699852273534"
"2020","United States","Tete Mensa-Annan","October","Sales","1029265.79"
"2020","United States","Tete Mensa-Annan","October","October -","1029265.79"
"2020","United States","Tete Mensa-Annan","October","% Cont.","0.2072280425377283"
"2020","United States","Tete Mensa-Annan","October","% Cont. GT","0.028704389746247318"
"2020","United States","Tete Mensa-Annan","October","Quota","1500000"
"2020","United States","Tete Mensa-Annan","October","Sales - Quota","-470734.20999999996"
"2020","United States","Tete Mensa-Annan","October","Variance","-0.3138228066666666"
"2020","United States","Tete Mensa-Annan","November","Sales","2035493.099"
"2020","United States","Tete Mensa-Annan","November","November -","2035493.099"
"2020","United States","Tete Mensa-Annan","November","% Cont.","0.32175260979840525"
"2020","United States","Tete Mensa-Annan","November","% Cont. GT","0.04441973781663241"
"2020","United States","Tete Mensa-Annan","November","Quota","1500000"
"2020","United States","Tete Mensa-Annan","November","Sales - Quota","535493.0989999999"
"2020","United States","Tete Mensa-Annan","November","Variance","0.35699539933333324"
"2020","United States","Tete Mensa-Annan","December","Sales","1433829.951"
"2020","United States","Tete Mensa-Annan","December","December -","1433829.951"
"2020","United States","Tete Mensa-Annan","December","% Cont.","0.21421526281706627"
"2020","United States","Tete Mensa-Annan","December","% Cont. GT","0.033020924322017885"
"2020","United States","Tete Mensa-Annan","December","Quota","1500000"
"2020","United States","Tete Mensa-Annan","December","Sales - Quota","-66170.04900000012"
