Date.Quarter,Product.Category-Subcategory.Category,Product.Category-Subcategory.Subcategory,Product.Brand,Customer.Geography.Continent,Customer.Geography.Country,Customer.Geography.State,Customer.Geography.City,Customer.Name,Store.Square Meters,Store.State,Store.Status,Sales.Total Cost,Sales.Margin,Sales.Sales Amount
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Nordrhein-Westfalen,Düsseldorf Hamm,Johanna Unger,,Online,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Nordrhein-Westfalen,Düsseldorf Hamm,Johanna Unger,,Online,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Nordrhein-Westfalen,Düsseldorf Pempelfort,Patrick Schulze,,Online,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Nordrhein-Westfalen,Düsseldorf Pempelfort,Patrick Schulze,,Online,,855.36,837.2400000000001,1692.6000000000001
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Nordrhein-Westfalen,Düsseldorf Pempelfort,Patrick Schulze,,Online,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Nordrhein-Westfalen,Düsseldorf Pempelfort,Patrick Schulze,,Online,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Nordrhein-Westfalen,Düsseldorf Stockum,Christina Holzman,,Online,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Nordrhein-Westfalen,Düsseldorf Stockum,Christina Holzman,,Online,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Nordrhein-Westfalen,Düsseldorf Stockum,Christina Holzman,,Online,,413.88,486.12,900
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Nordrhein-Westfalen,Düsseldorf Stockum,Christina Holzman,,Online,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Nordrhein-Westfalen,Herford Schwarzenmoor,Johanna Hoffmann,"1,855",Hessen,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Nordrhein-Westfalen,Herford Schwarzenmoor,Johanna Hoffmann,"1,855",Hessen,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Nordrhein-Westfalen,Herford Schwarzenmoor,Johanna Hoffmann,"1,855",Hessen,,123.24,144.76,268
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Nordrhein-Westfalen,Herford Schwarzenmoor,Johanna Hoffmann,"1,855",Hessen,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Nordrhein-Westfalen,Solingen Höhscheid,Mike Eichelberger,,Online,,200.12,361.6,561.72
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Nordrhein-Westfalen,Solingen Höhscheid,Mike Eichelberger,,Online,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Nordrhein-Westfalen,Solingen Höhscheid,Mike Eichelberger,,Online,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Nordrhein-Westfalen,Solingen Höhscheid,Mike Eichelberger,,Online,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Nordrhein-Westfalen,Wuppertal Elberfeld,Paul Eiffel,,Online,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Nordrhein-Westfalen,Wuppertal Elberfeld,Paul Eiffel,,Online,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Nordrhein-Westfalen,Wuppertal Elberfeld,Paul Eiffel,,Online,,888.4680000000001,811.692,1700.16
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Nordrhein-Westfalen,Wuppertal Elberfeld,Paul Eiffel,,Online,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Allendorf,Katharina Bohm,,Online,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Allendorf,Katharina Bohm,,Online,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Allendorf,Katharina Bohm,,Online,,643.8,574.2,1218
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Allendorf,Katharina Bohm,,Online,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Bechtolsheim,Lea Wirth,"2,000",Sachsen-Anhalt,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Bechtolsheim,Lea Wirth,"2,000",Sachsen-Anhalt,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Bechtolsheim,Lea Wirth,"2,000",Sachsen-Anhalt,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Bechtolsheim,Lea Wirth,"2,000",Sachsen-Anhalt,,211.54,197.85999999999999,409.4
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Bickenbach,Marie Baer,,Online,,105.77,108.13000000000001,213.9
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Bickenbach,Marie Baer,,Online,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Bickenbach,Marie Baer,,Online,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Bickenbach,Marie Baer,,Online,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Erzenhausen,Claudia Pfeiffer,350,Saarland,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Erzenhausen,Claudia Pfeiffer,350,Saarland,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Erzenhausen,Claudia Pfeiffer,350,Saarland,,142.56,133.33999999999997,275.9
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Erzenhausen,Claudia Pfeiffer,350,Saarland,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Gladbach,Ursula Fisher,,Online,,1687.7200000000003,1771.98,3459.7000000000003
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Gladbach,Ursula Fisher,,Online,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Gladbach,Ursula Fisher,,Online,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Gladbach,Ursula Fisher,,Online,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Hahn am See,Monika Shuster,"1,365",Hamburg,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Hahn am See,Monika Shuster,"1,365",Hamburg,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Hahn am See,Monika Shuster,"1,365",Hamburg,,197.31,189.69,387
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Hahn am See,Monika Shuster,"1,365",Hamburg,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Herdorf,Dieter Wolf,,Online,,965.72,1134.28,2100
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Herdorf,Dieter Wolf,,Online,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Herdorf,Dieter Wolf,,Online,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Herdorf,Dieter Wolf,,Online,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Kettenheim,Christian Meyer,"1,365",Hamburg,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Kettenheim,Christian Meyer,"1,365",Hamburg,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Kettenheim,Christian Meyer,"1,365",Hamburg,,128.76,120.44,249.2
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Kettenheim,Christian Meyer,"1,365",Hamburg,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Kobern-Gondorf,Tim Krüger,"2,800",Mecklenburg-Vorpommern,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Kobern-Gondorf,Tim Krüger,"2,800",Mecklenburg-Vorpommern,,148.078,173.922,322
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Kobern-Gondorf,Tim Krüger,"2,800",Mecklenburg-Vorpommern,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Kobern-Gondorf,Tim Krüger,"2,800",Mecklenburg-Vorpommern,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Koblenz Ehrenbreitstein,Patrick Eberhart,"2,000",Sachsen-Anhalt,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Koblenz Ehrenbreitstein,Patrick Eberhart,"2,000",Sachsen-Anhalt,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Koblenz Ehrenbreitstein,Patrick Eberhart,"2,000",Sachsen-Anhalt,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Koblenz Ehrenbreitstein,Patrick Eberhart,"2,000",Sachsen-Anhalt,,142.56,127.13999999999999,269.7
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Koblenz Kesselheim,Anne Gerber,"1,365",Hamburg,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Koblenz Kesselheim,Anne Gerber,"1,365",Hamburg,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Koblenz Kesselheim,Anne Gerber,"1,365",Hamburg,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Koblenz Kesselheim,Anne Gerber,"1,365",Hamburg,,427.68,390.7200000000001,818.4000000000001
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Kratzenburg,Sven Maier,560,Freie Hansestadt Bremen,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Kratzenburg,Sven Maier,560,Freie Hansestadt Bremen,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Kratzenburg,Sven Maier,560,Freie Hansestadt Bremen,,360.528,376.432,736.96
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Kratzenburg,Sven Maier,560,Freie Hansestadt Bremen,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Kyllburgweiler,Leon Trommler,,Online,,180.264,211.736,392
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Kyllburgweiler,Leon Trommler,,Online,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Kyllburgweiler,Leon Trommler,,Online,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Kyllburgweiler,Leon Trommler,,Online,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Ludwigshafen am Rhein Nord,Torsten Winkel,,Online,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Ludwigshafen am Rhein Nord,Torsten Winkel,,Online,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Ludwigshafen am Rhein Nord,Torsten Winkel,,Online,,943.2,1297.2399999999996,2240.4399999999996
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Ludwigshafen am Rhein Nord,Torsten Winkel,,Online,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Sankt Thomas,Stephan Kunze,"2,000",Sachsen-Anhalt,,128.76,123.24000000000001,252
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Sankt Thomas,Stephan Kunze,"2,000",Sachsen-Anhalt,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Sankt Thomas,Stephan Kunze,"2,000",Sachsen-Anhalt,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Sankt Thomas,Stephan Kunze,"2,000",Sachsen-Anhalt,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Schönborn,Uwe Gerste,"2,000",Sachsen-Anhalt,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Schönborn,Uwe Gerste,"2,000",Sachsen-Anhalt,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Schönborn,Uwe Gerste,"2,000",Sachsen-Anhalt,,825,789.6000000000001,1614.6000000000001
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Schönborn,Uwe Gerste,"2,000",Sachsen-Anhalt,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Seck,Mandy Meier,,Online,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Seck,Mandy Meier,,Online,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Seck,Mandy Meier,,Online,,219.82,258.18,478
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Seck,Mandy Meier,,Online,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Virneburg,Silke Wirtz,,Online,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Virneburg,Silke Wirtz,,Online,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Virneburg,Silke Wirtz,,Online,,95.65,89.47,185.12
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Rheinland-Pfalz,Virneburg,Silke Wirtz,,Online,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Sachsen-Anhalt,Bernburg,Stefan Schmitt,,Online,,285.12,260.48,545.6
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Sachsen-Anhalt,Bernburg,Stefan Schmitt,,Online,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Sachsen-Anhalt,Bernburg,Stefan Schmitt,,Online,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Sachsen-Anhalt,Bernburg,Stefan Schmitt,,Online,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Sachsen-Anhalt,Bernburg,Stefan Schmitt,"2,000",Sachsen-Anhalt,,151.76,178.24,330
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Sachsen-Anhalt,Bernburg,Stefan Schmitt,"2,000",Sachsen-Anhalt,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Sachsen-Anhalt,Bernburg,Stefan Schmitt,"2,000",Sachsen-Anhalt,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Sachsen-Anhalt,Bernburg,Stefan Schmitt,"2,000",Sachsen-Anhalt,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Sachsen-Anhalt,Breitenhagen,Michelle Trommler,"2,000",Sachsen-Anhalt,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Sachsen-Anhalt,Breitenhagen,Michelle Trommler,"2,000",Sachsen-Anhalt,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Sachsen-Anhalt,Breitenhagen,Michelle Trommler,"2,000",Sachsen-Anhalt,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Sachsen-Anhalt,Breitenhagen,Michelle Trommler,"2,000",Sachsen-Anhalt,,371.1,435.9,807
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Sachsen-Anhalt,Gröbers,Christina Sanger,"2,000",Sachsen-Anhalt,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Sachsen-Anhalt,Gröbers,Christina Sanger,"2,000",Sachsen-Anhalt,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Sachsen-Anhalt,Gröbers,Christina Sanger,"2,000",Sachsen-Anhalt,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Sachsen-Anhalt,Gröbers,Christina Sanger,"2,000",Sachsen-Anhalt,,825,969,1794
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Schleswig-Holstein,Behrensdorf,Markus Scherer,"2,000",Sachsen-Anhalt,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Schleswig-Holstein,Behrensdorf,Markus Scherer,"2,000",Sachsen-Anhalt,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Schleswig-Holstein,Behrensdorf,Markus Scherer,"2,000",Sachsen-Anhalt,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Schleswig-Holstein,Behrensdorf,Markus Scherer,"2,000",Sachsen-Anhalt,,123.7,115.71,239.41
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Schleswig-Holstein,Geesthacht,Sara Fuhrmann,,Online,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Schleswig-Holstein,Geesthacht,Sara Fuhrmann,,Online,,264.88,236.24,501.12
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Schleswig-Holstein,Geesthacht,Sara Fuhrmann,,Online,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Schleswig-Holstein,Geesthacht,Sara Fuhrmann,,Online,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Schleswig-Holstein,Karby,Steffen Schröder,,Online,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Schleswig-Holstein,Karby,Steffen Schröder,,Online,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Schleswig-Holstein,Karby,Steffen Schröder,,Online,,300.18,605.8199999999999,906
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Germany,Schleswig-Holstein,Karby,Steffen Schröder,,Online,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Asti,Viatosto,Celio Angelo,"2,100",Pesaro,,643.8,616.2,1260
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Asti,Viatosto,Celio Angelo,"2,100",Pesaro,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Asti,Viatosto,Celio Angelo,"2,100",Pesaro,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Asti,Viatosto,Celio Angelo,"2,100",Pesaro,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Benevento,Guardia Sanframondi,Greta Colombo,,Online,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Benevento,Guardia Sanframondi,Greta Colombo,,Online,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Benevento,Guardia Sanframondi,Greta Colombo,,Online,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Benevento,Guardia Sanframondi,Greta Colombo,,Online,,944.47,1609.7299999999998,2554.2
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Bologna,Vedrana,Galdino Calabresi,,Online,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Bologna,Vedrana,Galdino Calabresi,,Online,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Bologna,Vedrana,Galdino Calabresi,,Online,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Bologna,Vedrana,Galdino Calabresi,,Online,,371.1,435.9,807
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Genova,Crocefieschi,Alessio Pirozzi,"1,000",Enna,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Genova,Crocefieschi,Alessio Pirozzi,"1,000",Enna,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Genova,Crocefieschi,Alessio Pirozzi,"1,000",Enna,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Genova,Crocefieschi,Alessio Pirozzi,"1,000",Enna,,550,646,1196
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Grosseto,Scarlino,Elvira Trevisan,,Online,,95.65,112.35,208
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Grosseto,Scarlino,Elvira Trevisan,,Online,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Grosseto,Scarlino,Elvira Trevisan,,Online,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Grosseto,Scarlino,Elvira Trevisan,,Online,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Lecco,Valmadrera,Alighiero Castiglione,,Online,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Lecco,Valmadrera,Alighiero Castiglione,,Online,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Lecco,Valmadrera,Alighiero Castiglione,,Online,,523.32,520.12,1043.44
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Lecco,Valmadrera,Alighiero Castiglione,,Online,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Nuoro,Elini,Algisa Manna,"2,100",Pesaro,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Nuoro,Elini,Algisa Manna,"2,100",Pesaro,,,,
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Nuoro,Elini,Algisa Manna,"2,100",Pesaro,,437.8,457.08,894.88
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Nuoro,Elini,Algisa Manna,"2,100",Pesaro,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Roma,Morena,Erminia Gallo,"2,100",Pesaro,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Roma,Morena,Erminia Gallo,"2,100",Pesaro,,294.868,282.21200000000005,577.08
Q3,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Roma,Morena,Erminia Gallo,"2,100",Pesaro,,,,
Q4,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Roma,Morena,Erminia Gallo,"2,100",Pesaro,,,,
Q1,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Sondrio,Andalo Valtellino,Barbara Pagnotto,,Online,,,,
Q2,Cell phones,Smart phones & PDAs,The Phone Company,Europe,Italy,Sondrio,Andalo Valtellino,Barbara Pagnotto,,Online,,,,
